Time,X
-0.0019498607242339622,-0.2912621359223291
0.041504178272980516,-0.2912621359223291
0.07938718662952647,-0.3883495145631066
0.13955431754874653,-0.1941747572815533
0.15181058495821725,4.174757281553398
0.1596100278551532,11.262135922330097
0.1701949860724234,20.58252427184466
0.18133704735376044,28.349514563106794
0.19136490250696378,35.33980582524272
0.2064066852367688,39.90291262135922
0.2214484679665738,40.970873786407765
0.23481894150417826,40.3883495145631
0.25431754874651813,37.57281553398058
0.2688022284122562,35.33980582524272
0.28217270194986066,31.941747572815533
0.29999999999999993,29.320388349514563
0.3144846796657381,26.504854368932037
0.33621169916434535,24.07766990291262
0.3540389972144846,22.62135922330097
0.3746518105849582,22.03883495145631
0.39136490250696376,21.067961165048544
0.4097493036211699,20.679611650485437
0.4275766016713092,20.58252427184466
0.44707520891364894,21.067961165048544
0.46768802228412254,20.970873786407765
0.48050139275766013,20.970873786407765
0.48941504178272976,18.932038834951456
0.49610027855153194,14.95145631067961
0.49944289693593313,12.524271844660195
